company,quarter,product_segment,geography,user_segment,revenue_model,active_users,subscription_revenue_usd,ad_revenue_usd,revenue_usd,arpu,ad_impressions,ctr,ad_clicks,cpc,ecpm
AlphaMedia,2025-Q4,AlphaMedia_Digital,EMEA,Consumer_Standard,ad_supported,9510290,210948536.83,12228525.57,223177062.4,23.47,674119381.0,0.0092,6173632.0,1.98,18.14
AlphaMedia,2026-Q1,AlphaMedia_Digital,EMEA,Consumer_Standard,ad_supported,9799188,213745568.91,21581882.49,235327451.4,24.01,1429263741.0,0.0091,13064902.0,1.65,15.1
AlphaMedia,2026-Q2,AlphaMedia_Digital,EMEA,Consumer_Standard,ad_supported,9767347,210708144.71,10296334.0,221004478.71,22.63,1671482792.0,0.0079,13168345.0,0.78,6.16
AlphaMedia,2025-Q2,AlphaMedia_Digital,EMEA,Consumer_Premium,subscription,4848123,183556086.41,,183556086.41,37.86,,,,,
AlphaMedia,2025-Q3,AlphaMedia_Digital,EMEA,Consumer_Premium,subscription,4864194,192084298.25,,192084298.25,39.49,,,,,
AlphaMedia,2025-Q4,AlphaMedia_Digital,EMEA,Consumer_Premium,subscription,4884634,188906000.73,,188906000.73,38.67,,,,,
AlphaMedia,2026-Q1,AlphaMedia_Digital,EMEA,Consumer_Premium,subscription,5015097,202053980.8,,202053980.8,40.29,,,,,
AlphaMedia,2026-Q2,AlphaMedia_Digital,EMEA,Consumer_Premium,subscription,4663465,188690608.27,,188690608.27,40.46,,,,,
AlphaMedia,2025-Q2,AlphaMedia_Digital,EMEA,Enterprise_SMB,subscription,44851,77389862.68,,77389862.68,1725.49,,,,,
AlphaMedia,2025-Q3,AlphaMedia_Digital,EMEA,Enterprise_SMB,subscription,44369,76669632.0,,76669632.0,1728.0,,,,,
AlphaMedia,2025-Q4,AlphaMedia_Digital,EMEA,Enterprise_SMB,subscription,41926,72448128.0,,72448128.0,1728.0,,,,,
AlphaMedia,2026-Q1,AlphaMedia_Digital,EMEA,Enterprise_SMB,subscription,43987,76009536.0,,76009536.0,1728.0,,,,,
AlphaMedia,2026-Q2,AlphaMedia_Digital,EMEA,Enterprise_SMB,subscription,44319,76583232.0,,76583232.0,1728.0,,,,,
AlphaMedia,2025-Q2,AlphaMedia_Digital,EMEA,Enterprise_Corp,subscription,1565,31966681.25,,31966681.25,20425.99,,,,,
AlphaMedia,2025-Q3,AlphaMedia_Digital,EMEA,Enterprise_Corp,subscription,1558,33502825.61,,33502825.61,21503.74,,,,,
AlphaMedia,2025-Q4,AlphaMedia_Digital,EMEA,Enterprise_Corp,subscription,1531,30619884.35,,30619884.35,19999.92,,,,,
AlphaMedia,2026-Q1,AlphaMedia_Digital,EMEA,Enterprise_Corp,subscription,1547,31572280.32,,31572280.32,20408.71,,,,,
AlphaMedia,2026-Q2,AlphaMedia_Digital,EMEA,Enterprise_Corp,subscription,1530,31875571.43,,31875571.43,20833.71,,,,,
AlphaMedia,2025-Q2,AlphaMedia_Digital,EMEA,Advertiser,advertiser,437,,3359969.32,3359969.32,7688.72,419996165.0,0.0119,5001786.0,0.67,8.0
AlphaMedia,2025-Q3,AlphaMedia_Digital,EMEA,Advertiser,advertiser,476,,4105048.62,4105048.62,8624.05,200539747.0,0.0087,1751249.0,2.34,20.47
AlphaMedia,2025-Q4,AlphaMedia_Digital,EMEA,Advertiser,advertiser,469,,5129570.52,5129570.52,10937.25,306425957.0,0.0156,4765172.0,1.08,16.74
AlphaMedia,2026-Q1,AlphaMedia_Digital,EMEA,Advertiser,advertiser,477,,7785093.07,7785093.07,16320.95,494605659.0,0.0119,5893082.0,1.32,15.74
AlphaMedia,2026-Q2,AlphaMedia_Digital,EMEA,Advertiser,advertiser,456,,1773397.0,1773397.0,3889.03,112382573.0,0.0122,1367093.0,1.3,15.78
AetherSoft,2025-Q2,AetherSoft_Core,NA,Consumer_Standard,ad_supported,7493612,174688349.28,2658094.52,177346443.8,23.67,255586012.0,0.0087,2211522.0,1.2,10.4
AetherSoft,2025-Q3,AetherSoft_Core,NA,Consumer_Standard,ad_supported,7014331,169256752.6,9121512.55,178378265.15,25.43,439167672.0,0.0143,6297180.0,1.45,20.77
AetherSoft,2025-Q4,AetherSoft_Core,NA,Consumer_Standard,ad_supported,6997525,172528647.22,3806858.5,176335505.72,25.2,218158080.0,0.0081,1760998.0,2.16,17.45
AetherSoft,2026-Q1,AetherSoft_Core,NA,Consumer_Standard,ad_supported,7395162,181587339.14,10516527.58,192103866.72,25.98,412251179.0,0.011,4517885.0,2.33,25.51
AetherSoft,2026-Q2,AetherSoft_Core,NA,Consumer_Standard,ad_supported,6996458,172694579.46,6157310.54,178851890.0,25.56,434225003.0,0.0074,3192564.0,1.93,14.18
AetherSoft,2025-Q2,AetherSoft_Core,NA,Consumer_Premium,subscription,3231327,153872298.14,,153872298.14,47.62,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,NA,Consumer_Premium,subscription,3260063,163735160.39,,163735160.39,50.22,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,NA,Consumer_Premium,subscription,3013667,141775300.4,,141775300.4,47.04,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,NA,Consumer_Premium,subscription,3166819,160330486.86,,160330486.86,50.63,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,NA,Consumer_Premium,subscription,3302784,164437224.29,,164437224.29,49.79,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,NA,Enterprise_SMB,subscription,127592,173685032.39,,173685032.39,1361.25,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,NA,Enterprise_SMB,subscription,128029,173218355.81,,173218355.81,1352.96,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,NA,Enterprise_SMB,subscription,126857,173111514.17,,173111514.17,1364.62,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,NA,Enterprise_SMB,subscription,129021,178886973.65,,178886973.65,1386.5,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,NA,Enterprise_SMB,subscription,118633,152268736.16,,152268736.16,1283.53,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,NA,Enterprise_Corp,subscription,2076,65382685.02,,65382685.02,31494.55,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,NA,Enterprise_Corp,subscription,1867,60475573.19,,60475573.19,32391.84,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,NA,Enterprise_Corp,subscription,2059,69497573.67,,69497573.67,33753.07,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,NA,Enterprise_Corp,subscription,2030,64989604.76,,64989604.76,32014.58,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,NA,Enterprise_Corp,subscription,1933,62477758.6,,62477758.6,32321.65,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,NA,Advertiser,advertiser,887,,14163000.33,14163000.33,15967.31,630307091.0,0.0185,11688537.0,1.21,22.47
AetherSoft,2025-Q3,AetherSoft_Core,NA,Advertiser,advertiser,946,,14313358.12,14313358.12,15130.4,449964103.0,0.019,8548715.0,1.67,31.81
AetherSoft,2025-Q4,AetherSoft_Core,NA,Advertiser,advertiser,943,,3393270.51,3393270.51,3598.38,119062123.0,0.0069,817427.0,4.15,28.5
AetherSoft,2026-Q1,AetherSoft_Core,NA,Advertiser,advertiser,901,,17637329.42,17637329.42,19575.28,487758004.0,0.0209,10201937.0,1.73,36.16
AetherSoft,2026-Q2,AetherSoft_Core,NA,Advertiser,advertiser,927,,3679399.19,3679399.19,3969.15,171613768.0,0.0148,2541803.0,1.45,21.44
AetherSoft,2025-Q2,AetherSoft_Core,EMEA,Consumer_Standard,ad_supported,7191183,104009894.09,3768050.72,107777944.81,14.99,196150480.0,0.0108,2110738.0,1.79,19.21
AetherSoft,2025-Q3,AetherSoft_Core,EMEA,Consumer_Standard,ad_supported,7397519,110597788.71,8557222.21,119155010.92,16.11,657741907.0,0.0111,7322401.0,1.17,13.01
AetherSoft,2025-Q4,AetherSoft_Core,EMEA,Consumer_Standard,ad_supported,6908386,102868787.82,3205454.99,106074242.81,15.35,210608081.0,0.0072,1526709.0,2.1,15.22
AetherSoft,2026-Q1,AetherSoft_Core,EMEA,Consumer_Standard,ad_supported,7273061,103889083.89,3476829.14,107365913.03,14.76,205486356.0,0.014,2874159.0,1.21,16.92
AetherSoft,2026-Q2,AetherSoft_Core,EMEA,Consumer_Standard,ad_supported,7430090,111160401.02,7557111.68,118717512.7,15.98,513739747.0,0.0077,3980919.0,1.9,14.71
AetherSoft,2025-Q2,AetherSoft_Core,EMEA,Consumer_Premium,subscription,4105283,157056068.11,,157056068.11,38.26,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,EMEA,Consumer_Premium,subscription,3785564,144151106.85,,144151106.85,38.08,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,EMEA,Consumer_Premium,subscription,3984887,152185081.33,,152185081.33,38.19,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,EMEA,Consumer_Premium,subscription,3876441,149722394.33,,149722394.33,38.62,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,EMEA,Consumer_Premium,subscription,3886525,146852526.46,,146852526.46,37.79,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,EMEA,Enterprise_SMB,subscription,146433,233599017.39,,233599017.39,1595.26,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,EMEA,Enterprise_SMB,subscription,149890,230958303.36,,230958303.36,1540.85,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,EMEA,Enterprise_SMB,subscription,146027,239806357.88,,239806357.88,1642.21,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,EMEA,Enterprise_SMB,subscription,142541,214156548.09,,214156548.09,1502.42,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,EMEA,Enterprise_SMB,subscription,138958,220499532.96,,220499532.96,1586.81,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,EMEA,Enterprise_Corp,subscription,20409,759449078.73,,759449078.73,37211.48,,,,,
AetherSoft,2025-Q3,AetherSoft_Core,EMEA,Enterprise_Corp,subscription,19856,821973849.43,,821973849.43,41396.75,,,,,
AetherSoft,2025-Q4,AetherSoft_Core,EMEA,Enterprise_Corp,subscription,18827,743251744.13,,743251744.13,39477.97,,,,,
AetherSoft,2026-Q1,AetherSoft_Core,EMEA,Enterprise_Corp,subscription,19080,743535872.09,,743535872.09,38969.39,,,,,
AetherSoft,2026-Q2,AetherSoft_Core,EMEA,Enterprise_Corp,subscription,19368,799207860.47,,799207860.47,41264.35,,,,,
AetherSoft,2025-Q2,AetherSoft_Core,EMEA,Advertiser,advertiser,1224,,12817465.85,12817465.85,10471.79,536744801.0,0.0141,7590809.0,1.69,23.88
AetherSoft,2025-Q3,AetherSoft_Core,EMEA,Advertiser,advertiser,1148,,4432083.57,4432083.57,3860.7,215883272.0,0.0267,5767411.0,0.77,20.53
AetherSoft,2025-Q4,AetherSoft_Core,EMEA,Advertiser,advertiser,1123,,9826041.3,9826041.3,8749.81,473772483.0,0.012,5704694.0,1.72,20.74
AetherSoft,2026-Q1,AetherSoft_Core,EMEA,Advertiser,advertiser,1153,,2548645.72,2548645.72,2210.45,134564188.0,0.0153,2065066.0,1.23,18.94
AetherSoft,2026-Q2,AetherSoft_Core,EMEA,Advertiser,advertiser,1074,,2934114.91,2934114.91,2731.95,171185234.0,0.0082,1408992.0,2.08,17.14
AetherSoft,2025-Q2,AetherSoft_Digital,NA,Consumer_Standard,ad_supported,5750163,124232940.45,7888765.55,132121706.0,22.98,362368652.0,0.0092,3350235.0,2.35,21.77
AetherSoft,2025-Q3,AetherSoft_Digital,NA,Consumer_Standard,ad_supported,5643729,122979148.77,6595554.65,129574703.42,22.96,525961296.0,0.0112,5884984.0,1.12,12.54
AetherSoft,2025-Q4,AetherSoft_Digital,NA,Consumer_Standard,ad_supported,5212442,116457658.63,5394040.01,121851698.64,23.38,246753889.0,0.0107,2637734.0,2.04,21.86
AetherSoft,2026-Q1,AetherSoft_Digital,NA,Consumer_Standard,ad_supported,5633454,128861593.07,8826315.26,137687908.33,24.44,533957366.0,0.0075,3996182.0,2.21,16.53
AetherSoft,2026-Q2,AetherSoft_Digital,NA,Consumer_Standard,ad_supported,5645666,130071283.51,4958146.52,135029430.03,23.92,367815024.0,0.004,1471260.0,3.37,13.48
AetherSoft,2025-Q2,AetherSoft_Digital,NA,Consumer_Premium,subscription,5297847,270921786.18,,270921786.18,51.14,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,NA,Consumer_Premium,subscription,5408920,277271613.38,,277271613.38,51.26,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,NA,Consumer_Premium,subscription,5597191,284310344.28,,284310344.28,50.8,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,NA,Consumer_Premium,subscription,5241112,273978756.56,,273978756.56,52.27,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,NA,Consumer_Premium,subscription,5115695,266838022.47,,266838022.47,52.16,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,NA,Enterprise_SMB,subscription,33942,65891934.33,,65891934.33,1941.31,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,NA,Enterprise_SMB,subscription,34466,67577932.08,,67577932.08,1960.71,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,NA,Enterprise_SMB,subscription,30762,60759756.7,,60759756.7,1975.16,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,NA,Enterprise_SMB,subscription,30985,59955185.24,,59955185.24,1934.97,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,NA,Enterprise_SMB,subscription,32620,65204321.01,,65204321.01,1998.91,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,NA,Enterprise_Corp,subscription,27990,939111217.04,,939111217.04,33551.67,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,NA,Enterprise_Corp,subscription,28409,938735512.3,,938735512.3,33043.6,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,NA,Enterprise_Corp,subscription,28341,881233512.45,,881233512.45,31093.95,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,NA,Enterprise_Corp,subscription,26771,854370107.43,,854370107.43,31914.02,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,NA,Enterprise_Corp,subscription,27179,873888952.08,,873888952.08,32153.09,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,NA,Advertiser,advertiser,1263,,15680145.38,15680145.38,12415.0,551147465.0,0.0131,7204005.0,2.18,28.45
AetherSoft,2025-Q3,AetherSoft_Digital,NA,Advertiser,advertiser,1186,,14271925.91,14271925.91,12033.66,477961350.0,0.0206,9841021.0,1.45,29.86
AetherSoft,2025-Q4,AetherSoft_Digital,NA,Advertiser,advertiser,1210,,10563186.36,10563186.36,8729.91,318168264.0,0.0178,5651036.0,1.87,33.2
AetherSoft,2026-Q1,AetherSoft_Digital,NA,Advertiser,advertiser,1194,,17050805.71,17050805.71,14280.41,573329042.0,0.0188,10779288.0,1.58,29.74
AetherSoft,2026-Q2,AetherSoft_Digital,NA,Advertiser,advertiser,1171,,6679623.69,6679623.69,5704.2,834952961.0,0.0155,12968107.0,0.52,8.0
AetherSoft,2025-Q2,AetherSoft_Digital,EMEA,Consumer_Standard,ad_supported,4335701,79698592.27,3921388.39,83619980.66,19.29,219194432.0,0.0089,1942872.0,2.02,17.89
AetherSoft,2025-Q3,AetherSoft_Digital,EMEA,Consumer_Standard,ad_supported,4197938,80505379.3,6169989.2,86675368.5,20.65,330830520.0,0.0122,4044108.0,1.53,18.65
AetherSoft,2025-Q4,AetherSoft_Digital,EMEA,Consumer_Standard,ad_supported,4288483,75971162.87,2868888.65,78840051.52,18.38,304876583.0,0.0109,3321071.0,0.86,9.41
AetherSoft,2026-Q1,AetherSoft_Digital,EMEA,Consumer_Standard,ad_supported,4231532,75458267.24,3165153.06,78623420.3,18.58,248052748.0,0.0111,2754336.0,1.15,12.76
AetherSoft,2026-Q2,AetherSoft_Digital,EMEA,Consumer_Standard,ad_supported,4253563,77701163.22,4012077.15,81713240.37,19.21,385406066.0,0.008,3083581.0,1.3,10.41
AetherSoft,2025-Q2,AetherSoft_Digital,EMEA,Consumer_Premium,subscription,3611881,137544104.8,,137544104.8,38.08,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,EMEA,Consumer_Premium,subscription,3858086,139803301.0,,139803301.0,36.24,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,EMEA,Consumer_Premium,subscription,3827460,146796815.88,,146796815.88,38.35,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,EMEA,Consumer_Premium,subscription,3846434,147152266.39,,147152266.39,38.26,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,EMEA,Consumer_Premium,subscription,3613528,137226136.76,,137226136.76,37.98,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,EMEA,Enterprise_SMB,subscription,104331,143670320.53,,143670320.53,1377.06,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,EMEA,Enterprise_SMB,subscription,100500,142452064.79,,142452064.79,1417.43,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,EMEA,Enterprise_SMB,subscription,107415,155668334.32,,155668334.32,1449.22,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,EMEA,Enterprise_SMB,subscription,106835,147827603.07,,147827603.07,1383.7,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,EMEA,Enterprise_SMB,subscription,103445,146257147.99,,146257147.99,1413.86,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,EMEA,Enterprise_Corp,subscription,18410,1164563479.9,,1164563479.9,63257.11,,,,,
AetherSoft,2025-Q3,AetherSoft_Digital,EMEA,Enterprise_Corp,subscription,17451,1094161017.64,,1094161017.64,62699.04,,,,,
AetherSoft,2025-Q4,AetherSoft_Digital,EMEA,Enterprise_Corp,subscription,18292,1158888960.28,,1158888960.28,63354.96,,,,,
AetherSoft,2026-Q1,AetherSoft_Digital,EMEA,Enterprise_Corp,subscription,18111,1166404154.77,,1166404154.77,64403.08,,,,,
AetherSoft,2026-Q2,AetherSoft_Digital,EMEA,Enterprise_Corp,subscription,17670,1140394694.04,,1140394694.04,64538.47,,,,,
AetherSoft,2025-Q2,AetherSoft_Digital,EMEA,Advertiser,advertiser,1539,,2447918.08,2447918.08,1590.59,218564114.0,0.012,2622118.0,0.93,11.2
AetherSoft,2025-Q3,AetherSoft_Digital,EMEA,Advertiser,advertiser,1465,,2738805.41,2738805.41,1869.49,170006543.0,0.0129,2193866.0,1.25,16.11
AetherSoft,2025-Q4,AetherSoft_Digital,EMEA,Advertiser,advertiser,1552,,12576100.9,12576100.9,8103.16,640005135.0,0.0156,10009241.0,1.26,19.65
AetherSoft,2026-Q1,AetherSoft_Digital,EMEA,Advertiser,advertiser,1409,,7291536.95,7291536.95,5174.97,420503861.0,0.0141,5947707.0,1.23,17.34
AetherSoft,2026-Q2,AetherSoft_Digital,EMEA,Advertiser,advertiser,1574,,6592899.27,6592899.27,4188.63,344097039.0,0.012,4128667.0,1.6,19.16
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,NA,Consumer_Standard,ad_supported,7178143,222103148.88,18877535.25,240980684.13,33.57,1095620154.0,0.013,14278345.0,1.32,17.23
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,NA,Consumer_Standard,ad_supported,7175213,229027254.25,14948467.0,243975721.25,34.0,844546158.0,0.0087,7358555.0,2.03,17.7
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,NA,Consumer_Standard,ad_supported,6813373,216650648.94,15274886.35,231925535.29,34.04,967377223.0,0.0123,11910867.0,1.28,15.79
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,NA,Consumer_Standard,ad_supported,6893229,216867541.16,20293139.54,237160680.7,34.4,691183227.0,0.0069,4747083.0,4.27,29.36
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,NA,Consumer_Standard,ad_supported,6977949,221170188.6,11058488.48,232228677.08,33.28,520889707.0,0.0123,6424747.0,1.72,21.23
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,NA,Consumer_Premium,subscription,3437107,161292714.98,,161292714.98,46.93,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,NA,Consumer_Premium,subscription,3414481,155621467.77,,155621467.77,45.58,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,NA,Consumer_Premium,subscription,3362992,155236488.2,,155236488.2,46.16,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,NA,Consumer_Premium,subscription,3666090,167018038.96,,167018038.96,45.56,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,NA,Consumer_Premium,subscription,3468365,153937436.2,,153937436.2,44.38,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,NA,Enterprise_SMB,subscription,23019,55245600.0,,55245600.0,2400.0,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,NA,Enterprise_SMB,subscription,24848,59635200.0,,59635200.0,2400.0,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,NA,Enterprise_SMB,subscription,23286,55886400.0,,55886400.0,2400.0,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,NA,Enterprise_SMB,subscription,23967,57520800.0,,57520800.0,2400.0,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,NA,Enterprise_SMB,subscription,24121,57890400.0,,57890400.0,2400.0,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,NA,Enterprise_Corp,subscription,9879,821335743.67,,821335743.67,83139.56,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,NA,Enterprise_Corp,subscription,9487,830315361.99,,830315361.99,87521.38,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,NA,Enterprise_Corp,subscription,9925,842163335.2,,842163335.2,84852.73,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,NA,Enterprise_Corp,subscription,10024,880348138.19,,880348138.19,87824.04,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,NA,Enterprise_Corp,subscription,10083,854278523.21,,854278523.21,84724.64,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,NA,Advertiser,advertiser,226,,7389993.39,7389993.39,32699.09,208462437.0,0.0179,3730363.0,1.98,35.45
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,NA,Advertiser,advertiser,236,,1175050.18,1175050.18,4979.03,54857618.0,0.0161,882036.0,1.33,21.42
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,NA,Advertiser,advertiser,232,,7800613.59,7800613.59,33623.33,236096053.0,0.0192,4536411.0,1.72,33.04
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,NA,Advertiser,advertiser,239,,4657099.75,4657099.75,19485.77,162778740.0,0.013,2122350.0,2.19,28.61
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,NA,Advertiser,advertiser,227,,1686309.09,1686309.09,7428.67,76407299.0,0.0154,1177294.0,1.43,22.07
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,EMEA,Consumer_Standard,ad_supported,10348523,138514244.89,17760614.85,156274859.74,15.1,1387548035.0,0.0104,14496370.0,1.23,12.8
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,EMEA,Consumer_Standard,ad_supported,10979442,149378153.06,7386276.99,156764430.05,14.28,679510303.0,0.0047,3198894.0,2.31,10.87
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,EMEA,Consumer_Standard,ad_supported,10253548,137464848.83,10062917.2,147527766.03,14.39,570783732.0,0.0105,5996189.0,1.68,17.63
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,EMEA,Consumer_Standard,ad_supported,10369431,141554677.07,20257106.87,161811783.94,15.6,1067849598.0,0.011,11758507.0,1.72,18.97
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,EMEA,Consumer_Standard,ad_supported,9519760,123390564.72,10359840.64,133750405.36,14.05,656517151.0,0.011,7250302.0,1.43,15.78
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,EMEA,Consumer_Premium,subscription,5513755,183216355.21,,183216355.21,33.23,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,EMEA,Consumer_Premium,subscription,5360389,177829236.17,,177829236.17,33.17,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,EMEA,Consumer_Premium,subscription,5376660,171783702.58,,171783702.58,31.95,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,EMEA,Consumer_Premium,subscription,5454753,177224853.37,,177224853.37,32.49,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,EMEA,Consumer_Premium,subscription,5326828,178900249.77,,178900249.77,33.58,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,EMEA,Enterprise_SMB,subscription,14949,22661278.32,,22661278.32,1515.91,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,EMEA,Enterprise_SMB,subscription,15520,24087460.35,,24087460.35,1552.03,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,EMEA,Enterprise_SMB,subscription,14900,22703540.03,,22703540.03,1523.73,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,EMEA,Enterprise_SMB,subscription,15251,25272188.48,,25272188.48,1657.08,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,EMEA,Enterprise_SMB,subscription,16694,25807919.84,,25807919.84,1545.94,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,EMEA,Enterprise_Corp,subscription,10765,482439466.03,,482439466.03,44815.56,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,EMEA,Enterprise_Corp,subscription,11127,499059979.95,,499059979.95,44851.26,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,EMEA,Enterprise_Corp,subscription,10887,480078069.33,,480078069.33,44096.45,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,EMEA,Enterprise_Corp,subscription,11582,525290843.33,,525290843.33,45354.07,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,EMEA,Enterprise_Corp,subscription,11689,508165946.11,,508165946.11,43473.86,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Core,EMEA,Advertiser,advertiser,298,,559487.58,559487.58,1877.48,45709770.0,0.014,637991.0,0.88,12.24
MetaVerseCorp,2025-Q3,MetaVerseCorp_Core,EMEA,Advertiser,advertiser,286,,1453228.49,1453228.49,5081.22,63019449.0,0.0134,846732.0,1.72,23.06
MetaVerseCorp,2025-Q4,MetaVerseCorp_Core,EMEA,Advertiser,advertiser,299,,1099799.07,1099799.07,3678.26,44616595.0,0.0217,969749.0,1.13,24.65
MetaVerseCorp,2026-Q1,MetaVerseCorp_Core,EMEA,Advertiser,advertiser,277,,851104.66,851104.66,3072.58,68416773.0,0.0098,668218.0,1.27,12.44
MetaVerseCorp,2026-Q2,MetaVerseCorp_Core,EMEA,Advertiser,advertiser,285,,832818.92,832818.92,2922.17,56082082.0,0.0114,639209.0,1.3,14.85
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,NA,Consumer_Standard,ad_supported,5091889,97355567.86,12359979.25,109715547.11,21.55,586615057.0,0.0095,5592065.0,2.21,21.07
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,NA,Consumer_Standard,ad_supported,4604345,82878210.0,2838702.57,85716912.57,18.62,264065355.0,0.0056,1470353.0,1.93,10.75
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,NA,Consumer_Standard,ad_supported,4525919,88723310.97,14339815.12,103063126.09,22.77,596250109.0,0.0149,8867247.0,1.62,24.05
